content_id,subject,sentiment_value,sentiment_word
AlFy7t9IK3diRgbS,舒适性,-0.012528563,
WMXYuq5lbzLDwjAg,舒适性,0.0014518702,
LO1jroyDJsquHRZ2,舒适性,0.06995247,
7b0pJw65YcICoUzZ,舒适性,0.348136,
RY2xvl4Mi1Tcabj8,舒适性,-0.01814692,
fGRenlp71ZDuACEY,舒适性,0.14447753,
G0aXfEIqVdRWvF9b,舒适性,0.057003845,
iL0eoJjRnWKlU4av,舒适性,0.043344982,
fzlgbMthU0dSijaQ,舒适性,0.15821177,
Uasb549NBtoYWOhl,舒适性,-0.056407094,
06vJk25tLPqSAOp1,舒适性,0.11809427,
rX2s9SykZHTugQKM,舒适性,0.09733636,
1roZPfezp2xJIDGi,舒适性,0.058815043,
fhVnqx2uEd0iHgG8,舒适性,0.120872,
ZW4GqhOlFucQopNK,舒适性,0.054996517,
WAoE4nJTKuZglvmG,舒适性,-0.067167535,
k8rL1RFvXEVwINMH,舒适性,0.009107886,
bhmRrF9xA5vSXt12,舒适性,0.028301304,
jExKsDpTcQUOX1zt,舒适性,0.096914224,
9yrUegdiBfSz5LPc,舒适性,-0.057805426,
uQInq3LADECzT24P,舒适性,-0.024927037,
JNm6xy8tE0gZivVL,舒适性,0.099416,
BDQtfKrop017dWn9,舒适性,-0.08335628,
TC8ux1tecBnbEfW4,舒适性,-0.02848843,
6RsAS4XJv9zxehOm,舒适性,0.26639554,
D5bSu7LOnQ4raJwE,舒适性,0.23586348,
0avxYXt4Ld2TDHVq,舒适性,0.015003627,
fE3mb7KTQvc1wFZC,舒适性,0.11709378,
MewSZoag5Q8OxIVn,舒适性,0.07299786,
w3smqIt0CP5yJzSQ,舒适性,-0.024937311,
av18RgOi9q3zLJZB,舒适性,0.20461962,
ZMgQETI7HcXaJPnu,舒适性,0.067707025,
Rw5786gaXBCzGDNh,舒适性,0.03518294,
qcznsyljIK5gW13Z,舒适性,0.025724528,
aIKU6pSFbg0jElD4,舒适性,-0.009018617,
U6Yb7JkXH4ud0prv,舒适性,0.048080947,
Ae9Bg7IqKYFuxJaR,舒适性,0.06634164,
f8BTX1hPxIEVuAZD,舒适性,0.09915062,
PXrktuZ4oGTNdlyQ,舒适性,0.018014392,
Sn7ZzRoBaTVw1r2G,舒适性,-0.0949888,
MzjC01Ov4KgrVnwl,舒适性,-0.049440052,
ZzE8HB7INmuFSyl2,舒适性,0.0070491787,
2F5v8I3ZRdiSVOlM,舒适性,-0.057714894,
18cJkHiGPZd5xlvX,舒适性,-0.07595037,
wKWzETpquPZSohLj,舒适性,-0.021591717,
UvXfePtpKwkRO1Jh,舒适性,0.16600357,
8EP1GuYimLchgF9X,舒适性,-0.018114695,
vkDGIoJ8TZNdw1B4,舒适性,0.23905288,
6b1yQrFJhdi2aZso,舒适性,0.17152701,
Ba2VwQMKHtrxGzpm,舒适性,0.15933482,
km9lwKfsUGpFJnI1,舒适性,-0.037173796,
kZIm8TSGPKgdCviX,舒适性,-0.04977296,
3waoGs6DLeRjrxOB,舒适性,0.13405736,
bJIzTNc7Moiq8wp0,舒适性,0.06268932,
vkOJQm36qETLfI9n,舒适性,-0.0047044177,
riHy5UabPW0fMIAN,舒适性,-0.110321455,
592wQPGZTWVgIei7,舒适性,0.020706339,
9d8lKywa3B0PfLM2,舒适性,-0.12237381,
Pchj7VARe4gtmiOd,舒适性,-0.21024777,
xRIfryc1MG3nJOqQ,舒适性,-0.10703972,
RUEu2BIoVeTsdk1N,舒适性,-0.21601754,
uz5LxtaHWjPh2cEi,舒适性,-0.17958483,
EDo9aShzQUewruOP,舒适性,-0.10079258,
epNDnEtSY8FlLdqR,舒适性,-0.09296983,
yhWKJkC6RxTUtnYB,舒适性,-0.15942849,
RD2Pd4wIn0gGCZHo,舒适性,-0.12741481,
ByCalFw7j51e8ZTV,舒适性,-0.045110658,
gto9WmBOENS3cXKs,舒适性,-0.05331764,
7MN31h526WYAoHwL,舒适性,0.003649039,
el5cAQvjZEYiJ1Vb,舒适性,0.10735571,
LPRsZi3tWXrguSVb,舒适性,-0.004959682,
LiayInCbKGNqjezh,舒适性,0.0039971303,
Xtwd5mShPOoQClkK,舒适性,0.057820525,
vcnMRyBl89DjtUXo,舒适性,0.054083344,
G06n5apCJTUyW7dh,舒适性,0.015414653,
xITUtjneCiDaK4r0,舒适性,0.095941044,
nGKN8ZPRX7bd9J0t,舒适性,0.031134585,
bkx98mnYLCe3WDzd,舒适性,0.060026966,
zqmsg8DSiG2lQLaR,舒适性,0.11624499,
ZLeoOxCIiqjdPQSk,舒适性,0.079432584,
HNRVAQPSUoX3ybeJ,舒适性,0.050314028,
ajkbZcriRmB6otJ9,舒适性,-0.040299345,
LbDM2NeVnh9GPyUX,舒适性,0.093785614,
XEg72TBW9zhC8xAr,舒适性,0.12548965,
GS7Fc8PWy3bzr94s,舒适性,-0.05385739,
k24K1ZcWOSYJ07Em,舒适性,-0.0713167,
0AghVaU3zovyfZK6,舒适性,0.089408055,
SnmaPubjOcvA9FBh,舒适性,-0.051796693,
WNyUMEbpTzxGYm9e,舒适性,0.0070682373,
JQyzMPEWYdbkue8N,舒适性,0.11453084,
0zvVXq62e1A9ib4W,舒适性,0.16275667,
bknrC4PKsLwvtMVl,舒适性,0.12441689,
yt0PCoFNfBsgSQlD,舒适性,-0.04769331,
UZt5DT9jcW6pJam4,舒适性,0.06279616,
TH4XmfEMIBsUPGeq,舒适性,-0.031750955,
jNAMbnkW2GQhuedy,舒适性,0.018047513,
9bjkmsRP2ZAeE461,舒适性,0.23119138,
7vEhqRNMyJf4bk2S,舒适性,0.004805265,
e2maqIsDiCNpbUyX,舒适性,-0.03154927,
xlCcQsGXBZd3hR91,舒适性,0.041168083,
EfgDJMeVjAR2Oani,舒适性,0.04128946,
oHCUun6B7GvL8WlI,舒适性,0.15129045,
F1TNm6zR5YXK48fa,舒适性,0.11251492,
Zp5XkQmVtjNS2Yfq,舒适性,-0.08851082,
pHshzjOT3MQB8ikg,舒适性,0.12250783,
lTwuRqjUV0eOyCdc,舒适性,0.061527472,
ZaeYwInl23uJVT4K,舒适性,0.14269912,
YQi8OESrgCvjPT5J,舒适性,0.04821956,
OvEuatQI8nlf5W4b,舒适性,0.14889337,
4Nl2xiHZkwfqG5Lh,舒适性,-0.15961541,
csV2lerGbWHDM7uC,舒适性,-0.059445728,
7ljw0AnmIsEYyx6b,舒适性,0.024088738,
lz8CZIvuepMjyT7A,舒适性,-0.025733666,
mwgUZtAKuYWskdy0,舒适性,0.33029982,
ZFDQvjqLe042yWr8,舒适性,-0.09884253,
QtyfYMKHjFJhT7qb,舒适性,-0.016478768,
zu7TV3p9yI01fb2i,舒适性,-0.023326816,
cqbNCaWf31yOFk2z,舒适性,0.15321477,
ZxIysR3VwmEXitzo,舒适性,0.038480837,
tPWwM1QZlKn6dSjR,舒适性,0.14473836,
zGj9cIeZwxhBQR48,舒适性,0.106522866,
xyVZbhWBMis964AY,舒适性,-0.014962288,
LzbmvwkG9uSTDH0j,舒适性,-0.10945878,
pH9qK1Mxse4GTkQR,舒适性,0.09976261,
L1esR8dohQwbTaWD,舒适性,-0.004950242,
qxB0rLI4NpR6UQO2,舒适性,-0.030273387,
ntf9greFQdToRAvj,舒适性,0.0044326168,
KFpnvjzWT02gcIbw,舒适性,0.1553949,
O8u9KG1J6jVqRlS0,舒适性,-0.08426682,
yhwXVqQiSFe0KTGu,舒适性,0.003976768,
7W4hb5ep8twNRC2G,舒适性,0.028953297,
DvYtjcm4UkObHZRJ,舒适性,0.015331795,
5nximF6XTzfJZa4A,舒适性,0.060296003,
Wr5lt8Xi0dVavhSe,舒适性,0.06688277,
iEXebDTcawoA0BQM,舒适性,0.006200256,
KF3paJVsftS0kL9z,舒适性,-0.022964897,
0Yj4uHZJSBzlD7ix,舒适性,0.05396809,
b4AXUmFtI69dREae,舒适性,-0.0030346534,
lSQtCEDvrhdxG5LU,舒适性,0.04207467,
kGE5UO3MHwJFQ9Yf,舒适性,0.11733902,
fApirRuzwkNdanVH,舒适性,0.101984896,
ytglEGzINRCJ0rvL,舒适性,-0.060030922,
n0zyhMV2qCcRT7sL,舒适性,-0.08870726,
bM9TrsOKgASWcePR,舒适性,0.059796877,
slUkXtKjbT2gqyZ0,舒适性,0.037480567,
f0y2eka46dZWtm7n,舒适性,0.037015133,
JoXVZCrfDIj2YEHn,舒适性,0.10283684,
WDOtTbYw01FIpM3G,舒适性,-0.027037622,
OsYUJZTx4c8SCW3I,舒适性,-0.022360252,
wFn3N9MApUeOdjHX,舒适性,-0.07983265,
hbjHsBtwcPqa0CJ3,舒适性,0.090815,
kewO9xHJuqIoA4jF,舒适性,-0.06761036,
zCIjAPpcefManuRw,舒适性,0.111380495,
sm0WEtJfjKlT3Oeo,舒适性,-0.021972502,
RCTHDFv6aKXA2WjI,舒适性,0.03627139,
qju7rk4scUKJ1gzY,舒适性,-0.058977615,
HB1syAbrheKnUwtC,舒适性,0.091736875,
9mNiTQ81e5Yu3k24,舒适性,-0.009711048,
x82sm1ahFYI6jpqc,舒适性,-0.12091317,
knmwaYgs7Er53DfI,舒适性,-0.03393262,
aMFJAWuCiP3dQTOe,舒适性,0.10587265,
LofFZtYiRkwd6bpy,舒适性,0.08771687,
uohVA2LclBpk3nxi,舒适性,0.22987288,
A9KZib8pXfkQVgGW,舒适性,0.07658359,
VLHijeQoT7GZF6Yh,舒适性,-0.0034159592,
sI6Bwh7P3OuHftLr,舒适性,0.08595685,
iCSrZBo2maTWVYqA,舒适性,0.08831068,
esqiA6b9u0cJEjS3,舒适性,0.078486785,
DWyohezJr0CQONqt,舒适性,-0.13930103,
YFsPnXeEVmh3LJRf,舒适性,0.06271114,
rytcHs5GMUWREKfj,舒适性,0.10730134,
Fq1kRMwxEa0rnJyh,舒适性,-0.024370613,
gHiD3zTUrPCd5FWs,舒适性,0.032158222,
tusndCeJTcZWXl1M,舒适性,-0.05299127,
IBwacFpzU3vL15EJ,舒适性,0.3211572,
Y2C4dxzm9JLKywXu,舒适性,0.017032607,
P4vcBzdLeQJ356nR,舒适性,0.17284097,
jHrbay0T5MYIFcfC,舒适性,-0.018839734,
XJ3komsO4CZ0KFYr,舒适性,-0.0015507063,
1wqRWndTe3Vh28gZ,舒适性,-0.005264135,
atvMkpfeVu4Tlgrs,舒适性,0.06828256,
q0OhwytNBT3Pe4Rk,舒适性,0.14140636,
VoijeQ4huWkB0ZlL,舒适性,0.08392897,
WUQ0Mhu19dvPcsnG,舒适性,0.21847168,
yn5Yup943KleQIDg,舒适性,-0.14027649,
tqJge3EvVFUkxd05,舒适性,-0.004342789,
wcopTmyzvU53ftqe,舒适性,0.05687911,
EVMhc9sRnktBZ2I3,舒适性,0.065092094,
QWD8lycXxm3SKe4z,舒适性,0.12793912,
C3eBiPdDrc7jagOt,舒适性,0.009556329,
V35fhcb8qOw4uZBF,舒适性,0.20230217,
QhrgY6ZaNL4zjfJB,舒适性,0.06630038,
0pJnq2mEzhHZ3Arv,舒适性,0.109974734,
BbjC5XQH4gaSZiYe,舒适性,0.062038574,
oGzVQxeU1yStugZM,舒适性,0.024339387,
jtbe8gZDGCEf9UOW,舒适性,0.01476389,
cDQiy0dnrVfx3MWl,舒适性,0.09414895,
H0ibSq4ndAzyE1hI,舒适性,0.1976225,
scYqrhITWwSnje5t,舒适性,-0.14481913,
U0yhjQEPS9Im2tBD,舒适性,-0.088306636,
NlxgP3eYt0nzKB5j,舒适性,0.15795662,
zO3ND7P0C16gotiw,舒适性,0.017752988,
PTDA2eULVg8NcMZ3,舒适性,0.1566071,
UdtE90wj71gQIBuD,舒适性,0.120074436,
Ur5LIl1YoBjWQEJg,舒适性,0.08198988,
gdibkoSsHMfZcaIm,舒适性,0.13453859,
18sbwglESLoPCJ9I,舒适性,0.08040564,
npsTlXveJmibUHdj,舒适性,-0.08718736,
073DfApbZlcJ1tWE,舒适性,0.057970736,
7vlHt6GnPFKQCUVI,舒适性,-0.009588869,
XEvGcYdbnIVTSL2R,舒适性,0.09715044,
zuERVI2Cc9FjrKq8,舒适性,0.18868113,
Be8g1L57jXQ0PRcn,舒适性,0.08377346,
93sWiKgY4UC8jDSk,舒适性,0.15738352,
az2weAL6kCjmvVru,舒适性,-0.0271481,
yPUh5KZ9vV3lpsGB,舒适性,0.028808704,
MGfTopKhv3tr67Ik,舒适性,-0.024186062,
RuGhicS6dUIXva2E,舒适性,-0.07384864,
20o1aeNxbApYK5SO,舒适性,-0.057033326,
g2vFMCd1N4i97KUQ,舒适性,0.11624035,
fYnArPDqmTlIyagt,舒适性,0.013240194,
cXWsxD0MTKQwEVpe,舒适性,0.17778817,
1KiNolhdjJ9z37AB,舒适性,0.017603604,
TcdzWbYEAqNIiPyp,舒适性,-0.017867,
qx2nhsRFDvKHW68z,舒适性,0.084979616,
zlEgoQBSR0eHYWjw,舒适性,0.119281285,
ltj3xs5h7oEP2z4A,舒适性,-0.017620245,
yeBbRYX73hd94WZI,舒适性,0.089551546,
nlf4epZz7URcOWjT,舒适性,0.024858175,
DnmNzoYrLgcAaS6I,舒适性,-0.016621912,
qIn7kULExg92VMcK,舒适性,0.2192773,
Hif4ZJjkoRw5b9tE,舒适性,0.081274934,
q6E5DiKcn0GBZxoT,舒适性,0.19833311,
gzuM7rRSdkc3yoVH,舒适性,0.079698645,
Q02UuKePZtja9Rdx,舒适性,-0.044713095,
3OFdtEnJhzgjDvwG,舒适性,0.043344982,
9FVrmxcqvdC4pnzf,舒适性,0.084778585,
kXnywtp49dbE2aYM,舒适性,0.112854235,
snIOM3ePFcyix9BS,舒适性,-0.07066358,
JU7rLiNatO89MEwQ,舒适性,0.2178229,
ksYlK4CfjXucNvGZ,舒适性,0.07732075,
mhdw9QJF0Kfp175H,舒适性,0.011585435,
KztJLy2av0RTEioZ,舒适性,-0.081059374,
uTUzYxd82EJw5bKO,舒适性,-0.11540077,
1M3ASJzo8XjtKBqE,舒适性,-0.08187118,
OvSEW15GR9L2TYpC,舒适性,0.053645507,
x0pVSuD3Brs4QCkt,舒适性,0.013643293,
ieuKRNqP0vEIycaB,舒适性,-0.00040537328,
zF9Mueid3pXalrP7,舒适性,0.30970454,
WJFMnwQPUj8iLdSN,舒适性,-0.0039351713,
6Tl3EBqAXL0o7sSM,舒适性,0.27802175,
8GadRbIzViTqyx4F,舒适性,-0.09118701,
VpLeaYSlRTqyMFgK,舒适性,0.01425196,
M4GuJmcIwU1THDed,舒适性,-0.030507015,
m7FbotzxgiPfsJLS,舒适性,0.08384856,
m4idJxSGcC0lhnvR,舒适性,0.18838738,
kgEYWcjOxbNoz4S1,舒适性,0.31596905,
5bldocje2YZPXLQI,舒适性,-0.03443766,
8gpBxQOPj2YEW7CH,舒适性,0.037983853,
n5aKxi3ZbAlHyNF4,舒适性,0.055297922,
LbDhIE2q3Fa4efJX,舒适性,0.1570354,
LU9S1nwJeQicBPFH,舒适性,-0.040658273,
Lg4DuFNV0jPnextY,舒适性,-0.012824671,
iKM0y9SRhw1raBps,舒适性,0.0017001533,
ugF1Y9NsOJaBbtS7,舒适性,0.09645418,
vxohAazq27Uj5Dt8,舒适性,-0.05746824,
GyS9fbm6AiWaTsXC,舒适性,-0.04527942,
G2hHFZ50pPMQksXo,舒适性,-0.046606112,
gOHKCLapJowzu8AR,舒适性,0.14556469,
DLJlzgK14pc7GkNq,舒适性,0.07109954,
ZeAFK5tdv6V9ORYJ,舒适性,0.110272534,
RVGhbxrfQcIwlFdL,舒适性,0.0043299254,
U79aDc0xoKFMbyhT,舒适性,-0.13641922,
72XjGlFSt8QbsKHp,舒适性,0.25549853,
nWp4U7IiXA6PrQmC,舒适性,0.16701435,
OT4cMNr6vXoZKSCn,舒适性,-0.028363636,
WQ8e0VLzm1Nck3jt,舒适性,0.073640086,
5jCfSe8z9wo1sU6i,舒适性,0.04805855,
Q8yxEWpPwmJtscbn,舒适性,0.008686213,
Q9lsB8x6FvkDroPV,舒适性,0.07939287,
YPyQjeoxu0N5AaqV,舒适性,0.20942737,
ILV2xjt0r9Ty1f76,舒适性,-0.020128338,
kZxn5LJOHMV3yGet,舒适性,-0.01950472,
RwfKrGUZibBAMIgq,舒适性,0.03541514,
y3WuIhpVe5qKMsa6,舒适性,-0.056481443,
Bq8AxjuoinbzI95L,舒适性,0.046727683,
PBzSy05iMmJe9LWj,舒适性,0.15274683,
m8MyxACkfqj2lQNF,舒适性,0.054309282,
Kx9qJV7Bwcn8DUhp,舒适性,0.037810043,
3xW28YUPNywkseaM,舒适性,0.14029972,
i5MfVSO48chl0u7N,舒适性,0.023383295,
mhJoGpyU2zefLv4x,舒适性,0.08569383,
lctobe5GjuBCxy4p,舒适性,0.22703558,
ehkY7aj6X89xMyr5,舒适性,0.04503222,
BylRVaPbFuH60W8M,舒适性,0.023108749,
aDVYRH7ef086mjsA,舒适性,-0.079076014,
8OQC6rfwd4vFhgic,舒适性,0.17661376,
7MtT8ZihRLFqO1bw,舒适性,-0.03907435,
0PLuvKeUR7rkHsot,舒适性,0.089512505,
3m21lZW0VHhj8ubL,舒适性,0.21577306,
TymcspvV9EQjfSRw,舒适性,0.07020723,
oHyUi0BYVrSJ6ILs,舒适性,-0.01969272,
iQBEyOb6tc38jhvC,舒适性,0.107046016,
yNW7hAIvr2E43fL0,舒适性,0.0894654,
1UZSqnC93b8B2gmt,舒适性,0.20282277,
g0PoIQprMBdbhHmv,舒适性,0.035558056,
VyN6x2SP9EDpfJCz,舒适性,0.06193396,
LTxHPB31aI62JOMX,舒适性,-0.1312288,
UfiAyxpkvQdguWY6,舒适性,0.005546285,
CLo6f4RbAyFB3I05,舒适性,0.011081448,
Px5CuDqJOfvEswra,舒适性,-0.17449558,
n7dWQKx5ZtS2NLvu,舒适性,-0.1739978,
0suojbqVSYImN6d8,舒适性,-0.12774137,
RY9SQqt2147cxZsz,舒适性,-0.14005752,
gAap9wMyXxSuQc57,舒适性,-0.02663193,
qNZsXBg68bamyHQ0,舒适性,0.24467589,
ngzcR7CiS4Db1axN,舒适性,0.01917634,
oGI7QnWD0zJZcBtx,舒适性,0.12560047,
8mYAsyPTbdnLtoEG,舒适性,0.07564499,
Elt20YcRZz5FhuWo,舒适性,-0.029950524,
w9d56j8OgnCKvPcL,舒适性,0.018489575,
G8hZaqu15NQ2zsJn,舒适性,0.02497319,
CY8f92BOTH3t5lW6,舒适性,0.08662929,
CXLI764WJbzQhcSZ,舒适性,-0.1304578,
enEtRf5B8Ij92uz4,舒适性,0.06745895,
fAhkYX2HCdLWejRb,舒适性,0.004089011,
zGhESjKu9sRvXqo3,舒适性,-0.061033275,
4oFy08L1DuhbO2dp,舒适性,-0.0448404,
sACTVgxNDPSJwRtj,舒适性,-0.050998613,
KMZARaNglYCsJ0jo,舒适性,0.0914604,
DBYMylWrtnzuojCP,舒适性,0.03388187,
O80sCRxGwAri2uNI,舒适性,0.081460536,
rQyPXo39gUnVRIvL,舒适性,-0.24378873,
mkCj5cg1rTxzE7Kv,舒适性,0.039350674,
yvrIFQCnOUq03lD4,舒适性,-0.18332562,
pL21kTtr8gRxhfWy,舒适性,0.090840556,
mJjQ4GHoElIXfqAU,舒适性,-0.07841878,
gS8mMHCB5P1LkEKu,舒适性,-0.05259803,
h8Lau6KWxfmIOPj7,舒适性,0.061347336,
6V5S9TmChcoGRbYg,舒适性,-0.08323452,
CWdGUzmhA9Y35wPj,舒适性,-0.08214846,
YtMgvoicjZsrW1Qh,舒适性,0.0063330512,
l6kZj5wsr8R4AKUv,舒适性,0.0963885,
4grifhEPpnxc0WS3,舒适性,-0.029716758,
TmBDYCLkqhX68ysv,舒适性,0.19059038,
lQEBMIFYh3W2ZRda,舒适性,0.025838347,
u32zFWTmvhSBALfV,舒适性,0.16279621,
eBAOK0iL9kRTu3X7,舒适性,0.1546782,
wEgZ92N4b6AMOkxS,舒适性,0.05821028,
0Flnd8hRq7C9kLGP,舒适性,-0.0028752706,
Pm5tHqoJKC2zvsD1,舒适性,0.022479227,
BnVNYmgcslkfGDSe,舒适性,-0.08424323,
eaUX9AmLpQBGMIdT,舒适性,-0.20727701,
HoA7taEmxsXCILlB,舒适性,0.062019974,
iKvqEVW2zx6cfMPA,舒适性,0.09551452,
Njqb59iEroQOJ0CX,舒适性,-0.025674792,
aGZolLsBfVYvHJq6,舒适性,0.21381122,
dbX9HnOZxTk8acjN,舒适性,-0.017465675,
Smr5TJxypWblH4Uo,舒适性,0.029028332,
AxXtv6CNauVQ2EYS,舒适性,0.076635815,
saFThguOB6fZHbAw,舒适性,0.057476494,
puBeAcLKxDWRJgCH,舒适性,-0.10505135,
ZWw8NQeKMT3fXbJR,舒适性,0.013359165,
0lIuJGehVMFN3YQR,舒适性,-0.02891527,
Y5Piob0TJNsqxyIO,舒适性,-0.007992813,
HMb4EDrQAZgJy5RW,舒适性,0.04283576,
JYBR31ezsQObFVa0,舒适性,0.017400218,
2HM9K0C3dWPmAXjk,舒适性,-0.018284092,
4mupsO9QdHIjAZCx,舒适性,0.05869597,
9SHwLQYjuI5dRtvN,舒适性,0.029156292,
kRxYP9qzbWef47mc,舒适性,-0.010553332,
DkSA0nRvwyxrmJzo,舒适性,-0.018151084,
K7iEzF8jtpLvc5qH,舒适性,0.059768464,
DYxPBjZendkSpM3b,舒适性,-0.11411453,
PZaUybTwCt4jqsnv,舒适性,-0.1751423,
BPnjDGbgATUfy6H3,舒适性,0.050868917,
PSY0qdpjryGK9FNm,舒适性,-0.09573911,
DFpjJkdehuvLStTE,舒适性,0.14003438,
kz6lDqx7PQcRBoVv,舒适性,0.14474754,
vgAGd6BS4pHa29Rt,舒适性,0.009493275,
nMXptb4eFWO0HJGg,舒适性,0.1141715,
EctJhFjIHKv871dr,舒适性,-0.027183922,
KzOcf2gUuVm4oIyh,舒适性,0.052044276,
6pu0SFqDrhfeTEUY,舒适性,0.038982224,
oak4npPgcZBGdeE1,舒适性,-0.038030136,
UhAyZtKqOQDXFip9,舒适性,-0.019016655,
U8VCky2zHw9neYr3,舒适性,-0.0083913,
6yGYa4nW5zcSeARP,舒适性,0.009519545,
n0iGFeumh7wbZfc5,舒适性,0.07551395,
gcvFNLBunQA1rDq6,舒适性,0.00022486015,
CS8uaGHjZex7nqLv,舒适性,0.13573606,
s724WXNFcAuDngeJ,舒适性,0.2333784,
h3NL9F6Y8Je1PCE4,舒适性,-0.0021578467,
ogGOmYu1jtDZQ9aE,舒适性,0.0050698575,
JO8tRVkUlmq7MnP0,舒适性,0.0022803673,
3AJkt7mQYBeqS8nf,舒适性,-0.16076449,
xF860eoBE9tMkgcD,舒适性,0.055342212,
d12qenNXRh4oEWkM,舒适性,-0.1436495,
TU8qXLNScFeEGJop,舒适性,0.14346837,
MLdqs6WeHn2BQNS1,舒适性,0.11924608,
Lp10l8mH6BTKExyP,舒适性,0.038294945,
EhvqxVprbJ0KWk3U,舒适性,-7.76893e-05,
91Jqs0gUj6cG5h3V,舒适性,-0.0031197018,
Q0Eh6Pc19WxsfYIz,舒适性,0.008141553,
AsB7ojNxuFhLXyW9,舒适性,0.07382245,
pT16YmJPVbAU4kQM,舒适性,0.11035528,
o81JW3GwXYbiFfqy,舒适性,0.018943032,
0BvCpAUIK2TVrbl8,舒适性,0.06910477,
1LDt9yAJwhUZK405,舒适性,-0.04080228,
W3p7COTRkSzjK56I,舒适性,0.04893778,
9vnib5NlZmXjGRsw,舒适性,0.06854604,
3k8eQMZPvtwiIFHx,舒适性,0.12295047,
bSJW1EvDTLnhU0qO,舒适性,0.039773587,
Cj8LbX4Gs1icVz9P,舒适性,0.0027074197,
xpwuMGFyiq06ldaO,舒适性,0.048946265,
WOKSEYap1DMc5iPt,舒适性,-0.01955972,
sR5IdcrS47ACxgkf,舒适性,0.017658701,
GO8AHDxYM6FyC2KR,舒适性,0.012982903,
fvme2FaMH4K1AIWG,舒适性,0.025720475,
cC7ZJ9QgyFRduO4w,舒适性,-0.0075031165,
PfT21Y8IqGeOik6M,舒适性,0.049462464,
qYK5ZvFwyMj9HbxQ,舒适性,0.057885844,
i60D1tkneHlwOWK4,舒适性,-0.053375263,
uRJFKHw50MWCgQEj,舒适性,0.039403617,
8RjxP2OmA6FzaNfv,舒适性,0.08639328,
4T3COzh0KP98wnWv,舒适性,-0.13377914,
BS6GJonqAjs3i5dD,舒适性,0.017943783,
3ufdvW9n6LpxtUmo,舒适性,0.102854796,
WzG1hoF0sn4YmMNd,舒适性,-0.010564284,
Syba49BXGKAj5E2J,舒适性,0.05956984,
XQLp1W6PUGiSueDC,舒适性,0.11201652,
4fi6wDdFSEjBIWQ8,舒适性,0.04558574,
w2djv1uBiVHhNIAQ,舒适性,0.23475972,
pz8P7vGWgAeoUbrc,舒适性,0.09587673,
n9dFxNf8SVY6wIb7,舒适性,0.16041495,
TEJua7ojl5kVQ4px,舒适性,0.14827013,
cxdNAbiwF7ar901z,舒适性,-0.016672397,
t7mqEcPgjBi3yMXG,舒适性,0.13573878,
opQNKOJUsPm8fhqF,舒适性,-0.06458466,
PqnhGulHWtDrbRFU,舒适性,0.1522445,
QXv8qNuizGcjtOae,舒适性,0.17317249,
AEJ4Rzqk8PL5bFfg,舒适性,0.058538433,
v2oQzqurO6aEdAsh,舒适性,0.13452041,
ibSO4ogXnq0d7Tfw,舒适性,0.00781068,
pDnAP3eMVs1j47Cb,舒适性,0.034366276,
5hlv1GcgFWRDLi8u,舒适性,0.06969003,
Z7ovg4rQWNT5czpl,舒适性,0.030006347,
btQj9E65G4gSrx3m,舒适性,0.05301557,
jaFxOp42fse6RdLK,舒适性,0.12942228,
KgNLqSsR5rW4az0P,舒适性,0.06425903,
H9Eqg04t2xn6CkJT,舒适性,0.13547283,
H8eBXno1LjfbMyPW,舒适性,0.0615726,
FsEWPD6SoKM3rN48,舒适性,0.29674324,
AlF5rQZI2mgRdhGi,舒适性,0.22019844,
H5oIvqrNuGT6gbR9,舒适性,0.10532583,
p2zCmiu4jIScUXew,舒适性,0.11774844,
onsZ8B5X4uVcaU0I,舒适性,0.13298108,
93pxjCQnsPHiXTml,舒适性,0.022460481,
NM3TLgmaheIbqz4W,舒适性,-0.11548977,
eRQXz59hG70FxqEJ,舒适性,-0.027477281,
cwGbU5WZlaE4mFzC,舒适性,-0.07841877,
jSERDcwzuegam0Gi,舒适性,0.042215876,
RL8iomre3TPFyBqa,舒适性,-0.0063125063,
khWTLVBRobvUn3Ga,舒适性,0.038790558,
S0D8e9tuBdQpaWFM,舒适性,0.029171957,
70s9f5wBXxQyvIeJ,舒适性,-0.107501335,
nhK3bVtY2XqfoFvu,舒适性,0.1051956,
N6SOwHa5DWnUL4YV,舒适性,-0.14485534,
iSkQ6VBe41l9s3HJ,舒适性,0.14634234,
vEjHlxB509aiUh1L,舒适性,-0.16909763,
JzQNiRH9sdM70n6F,舒适性,0.12784767,
p5diMJHQ2AchUxVF,舒适性,-0.07632586,
Gczub7DEkxp4VRhN,舒适性,-0.08707105,
Ziu2rQTNe3YUJD6v,舒适性,0.048521526,
LN1rgVTHliQMzw4S,舒适性,-0.12187123,
jZTniaUmkgNuroEL,舒适性,0.2712585,
WlpdjUxNifwH39Qv,舒适性,-0.08241137,
UMN9f4gjq5VCme6B,舒适性,0.083222285,
M9maZYhelO08UcP7,舒适性,0.024944624,
mv45lRIHiagoZPuz,舒适性,-0.010267699,
50URtN4rqHjKGT7p,舒适性,0.104376025,
td0peuT5361WJCy7,舒适性,0.0040908363,
ifU6TJRIqQ83MBm1,舒适性,0.035937432,
1hTnwObE6Pv4ilI2,舒适性,0.18108362,
sWdoqgak2prV5Xfj,舒适性,0.17739,
sTEj9duGX2zAqIr8,舒适性,0.16928731,
k3dnRXbhuqiMje8D,舒适性,0.21353118,
OiM0P8nZ6Hk7ECLR,舒适性,0.21186924,
