,content_id,content,subject,sentiment_value,sentiment_word,char,subject_id
3841,6FskwRI4capiYjWv,之前烧机油大多数都是开了10多万公里才烧机油的，你的车还没到公里数，所以没有烧机油   ,动力,0,,"['之', '前', '烧', '机', '油', '大', '多', '数', '都', '是', '开', '了', '1', '0', '多', '万', '公', '里', '才', '烧', '机', '油', '的', '你', '的', '车', '还', '没', '到', '公', '里', '数', '所', '以', '没', '有', '烧', '机', '油']",8
3842,4lM3IbRoOgAG02Lz,我的车是12款，除了担心烧机油，也没什么毛病    ,动力,0,,"['我', '的', '车', '是', '1', '2', '款', '除', '了', '担', '心', '烧', '机', '油', '也', '没', '什', '么', '毛', '病']",8
3843,DnA7JEXBuZikc3SM,每六千公里左右换机油机滤，检查清洁空滤空调滤（脏了厉害了就换），全车检查有无液体渗漏，检查底盘有无受损，检查灯光是否正常，检查轮胎，备胎气压是否正常，其他的通通忽略吧     ,舒适性,0,,"['每', '六', '千', '公', '里', '左', '右', '换', '机', '油', '机', '滤', '检', '查', '清', '洁', '空', '滤', '空', '调', '滤', '脏', '了', '厉', '害', '了', '就', '换', '全', '车', '检', '查', '有', '无', '液', '体', '渗', '漏', '检', '查', '底', '盘', '有', '无', '受', '损', '检', '查', '灯', '光', '是', '否', '正', '常', '检', '查', '轮', '胎', '备', '胎', '气', '压', '是', '否', '正', '常', '其', '他', '的', '通', '通', '忽', '略', '吧']",6
3844,SrNDh0ncsw7xeYHO,4年多跑3万8，可以考虑5万左右换了，那时候差不多6年了。 2000报价如果是循环机更换变速箱油那差不太多，变速箱油需要12升，每升108，差速器油需要3.5到4升，材料费就要接近1500了。,动力,0,,"['4', '年', '多', '跑', '3', '万', '8', '可', '以', '考', '虑', '5', '万', '左', '右', '换', '了', '那', '时', '候', '差', '不', '多', '6', '年', '了', '2', '0', '0', '0', '报', '价', '如', '果', '是', '循', '环', '机', '更', '换', '变', '速', '箱', '油', '那', '差', '不', '太', '多', '变', '速', '箱', '油', '需', '要', '1', '2', '升', '每', '升', '1', '0', '8', '差', '速', '器', '油', '需', '要', '3', '5', '到', '4', '升', '材', '料', '费', '就', '要', '接', '近', '1', '5', '0', '0', '了']",8
3845,lJmS8rWgnj7uQLVI,就是看了说明书才更迷惑，说明书上变速箱油、前后差速器油都是4万公路换，和楼主所说4S店说法一致    。   仔细阅读说明书才伤身！！          ,动力,0,,"['就', '是', '看', '了', '说', '明', '书', '才', '更', '迷', '惑', '说', '明', '书', '上', '变', '速', '箱', '油', '前', '后', '差', '速', '器', '油', '都', '是', '4', '万', '公', '路', '换', '和', '楼', '主', '所', '说', '4', 'S', '店', '说', '法', '一', '致', '仔', '细', '阅', '读', '说', '明', '书', '才', '伤', '身']",8
3846,vo7SsHichDQt3jkW,老师能详细介绍改装方案和价格吗？,价格,0,,"['老', '师', '能', '详', '细', '介', '绍', '改', '装', '方', '案', '和', '价', '格', '吗']",5
3847,apexTclqgPWsf9y0,我记得你在欧蓝德那边说过你有几台欧蓝德，是几台，不是一台。 再说你有几台和我有毛关系。话说有钱人不是这么晒得。 你出错牌了。有钱人不会纠结几驱，油耗，几缸，带不带T。哈哈，你出错牌了。      ,油耗,0,,"['我', '记', '得', '你', '在', '欧', '蓝', '德', '那', '边', '说', '过', '你', '有', '几', '台', '欧', '蓝', '德', '是', '几', '台', '不', '是', '一', '台', '再', '说', '你', '有', '几', '台', '和', '我', '有', '毛', '关', '系', '话', '说', '有', '钱', '人', '不', '是', '这', '么', '晒', '得', '你', '出', '错', '牌', '了', '有', '钱', '人', '不', '会', '纠', '结', '几', '驱', '油', '耗', '几', '缸', '带', '不', '带', 'T', '哈', '哈', '你', '出', '错', '牌', '了']",0
3848,KLES7cIUnoA2GdfD,空挡滑行也响！速度越快，声音越大    ,舒适性,-1,,"['空', '挡', '滑', '行', '也', '响', '速', '度', '越', '快', '声', '音', '越', '大']",6
3849,y6sk5v8qFgxLKWJT,不知道价钱和牌子，只是在微信上看到4s的推荐，我换了800一对的前led雾灯。   ,价格,0,,"['不', '知', '道', '价', '钱', '和', '牌', '子', '只', '是', '在', '微', '信', '上', '看', '到', '4', 's', '的', '推', '荐', '我', '换', '了', '8', '0', '0', '一', '对', '的', '前', 'l', 'e', 'd', '雾', '灯']",5
3850,c5LKgBjXkb1Ftdsz,空调水正常的，只要车子有空调都会有。,舒适性,0,,"['空', '调', '水', '正', '常', '的', '只', '要', '车', '子', '有', '空', '调', '都', '会', '有']",6
3851,mcS7No2bKRygsW08,都她妈的胡说，1580的重量还轻啊，2.5的油耗在8个左右，50万的操控，该有的的配置都有，我就是2018款2.5尊贵版,油耗,0,,"['都', '她', '妈', '的', '胡', '说', '1', '5', '8', '0', '的', '重', '量', '还', '轻', '啊', '2', '5', '的', '油', '耗', '在', '8', '个', '左', '右', '5', '0', '万', '的', '操', '控', '该', '有', '的', '的', '配', '置', '都', '有', '我', '就', '是', '2', '0', '1', '8', '款', '2', '5', '尊', '贵', '版']",0
3852,gfybDm3jBLkZExov,好是好，就是价格太贵。,价格,-1,,"['好', '是', '好', '就', '是', '价', '格', '太', '贵']",5
3853,j3XSOHeNZ6wfxkBE,我的贴了，威固V70还是V40忘了。斯巴鲁既厚道又狡猾，只有前档、前排两侧、天窗是UV防紫外线玻璃，其余的都不是。,空间,0,,"['我', '的', '贴', '了', '威', '固', 'V', '7', '0', '还', '是', 'V', '4', '0', '忘', '了', '斯', '巴', '鲁', '既', '厚', '道', '又', '狡', '猾', '只', '有', '前', '档', '前', '排', '两', '侧', '天', '窗', '是', 'U', 'V', '防', '紫', '外', '线', '玻', '璃', '其', '余', '的', '都', '不', '是']",3
3854,mHY90Mr6IT1ylAdu,少有的森改得这么好看的， RECARO的夹蛋座椅，长途是否会过累？   ,舒适性,0,,"['少', '有', '的', '森', '改', '得', '这', '么', '好', '看', '的', 'R', 'E', 'C', 'A', 'R', 'O', '的', '夹', '蛋', '座', '椅', '长', '途', '是', '否', '会', '过', '累']",6
3855,RXwMK5Ut0826JpQq,这样好，改天我也装一个，价格多少？是马自达那个吧？    ,价格,0,,"['这', '样', '好', '改', '天', '我', '也', '装', '一', '个', '价', '格', '多', '少', '是', '马', '自', '达', '那', '个', '吧']",5
3856,IyJT8m21KUXLnECx,老款只有175马力的森林人2.5，诶，怎么加速比欧蓝德快了半秒？？？              。    诶，加速慢就不说了，怎么油耗还高1升半？             ,油耗,0,,"['老', '款', '只', '有', '1', '7', '5', '马', '力', '的', '森', '林', '人', '2', '5', '诶', '怎', '么', '加', '速', '比', '欧', '蓝', '德', '快', '了', '半', '秒', '诶', '加', '速', '慢', '就', '不', '说', '了', '怎', '么', '油', '耗', '还', '高', '1', '升', '半']",0
3857,qP2ZdsEwj8x7kYIK,清理发动机积碳的话，还是建议去4Ｓ店或者修理店清理更加的稳妥，希望可以帮到你。,动力,0,,"['清', '理', '发', '动', '机', '积', '碳', '的', '话', '还', '是', '建', '议', '去', '4', 'Ｓ', '店', '或', '者', '修', '理', '店', '清', '理', '更', '加', '的', '稳', '妥', '希', '望', '可', '以', '帮', '到', '你']",8
3858,YbLuA7VUw1JaBeFf,5年没贴膜，前一辆车贴膜太影响视线了，尤其是晚上下雨的时候，侧面啥都看不见。,舒适性,0,,"['5', '年', '没', '贴', '膜', '前', '一', '辆', '车', '贴', '膜', '太', '影', '响', '视', '线', '了', '尤', '其', '是', '晚', '上', '下', '雨', '的', '时', '候', '侧', '面', '啥', '都', '看', '不', '见']",6
3859,Ohi3xmPsBzfNTCGR,好像一般4s都是打吊瓶吧，以前在另一台车上采用过，没有效果，反而油耗增大不少。   ,油耗,-1,,"['好', '像', '一', '般', '4', 's', '都', '是', '打', '吊', '瓶', '吧', '以', '前', '在', '另', '一', '台', '车', '上', '采', '用', '过', '没', '有', '效', '果', '反', '而', '油', '耗', '增', '大', '不', '少']",0
3860,GNBjCY7tmup651z9,稍微有点高低起伏..那声音..5万块的车一样    ,舒适性,0,,"['稍', '微', '有', '点', '高', '低', '起', '伏', '那', '声', '音', '5', '万', '块', '的', '车', '一', '样']",6
3861,plhOVQvGEm56Zat4,楼主你好，车载导航升级是最麻烦的，现在很少有车主用车载导航了，都是用手机导航，升级方便,配置,0,,"['楼', '主', '你', '好', '车', '载', '导', '航', '升', '级', '是', '最', '麻', '烦', '的', '现', '在', '很', '少', '有', '车', '主', '用', '车', '载', '导', '航', '了', '都', '是', '用', '手', '机', '导', '航', '升', '级', '方', '便']",4
3862,P5eOWMkVuq6FvfbA,这个确实厉害，小地方都能想到。鄙视原厂，细节决定成败，为啥卖的不好是有原因的,内饰,0,,"['这', '个', '确', '实', '厉', '害', '小', '地', '方', '都', '能', '想', '到', '鄙', '视', '原', '厂', '细', '节', '决', '定', '成', '败', '为', '啥', '卖', '的', '不', '好', '是', '有', '原', '因', '的']",1
3863,jGUbmYoWcPiZ9uRs,汉兰达空间大，省心，保值，但是加价。森林人操控好，小众，配件贵，昂科威，买车送维修技术，    ,操控,1,,"['汉', '兰', '达', '空', '间', '大', '省', '心', '保', '值', '但', '是', '加', '价', '森', '林', '人', '操', '控', '好', '小', '众', '配', '件', '贵', '昂', '科', '威', '买', '车', '送', '维', '修', '技', '术']",9
3865,6EyCcepr2lFvaRGA,同款07年13万公里车主告诉你，我那台2.0姥姥森，比现款4，5年的2.0森林人或xv无论加速、爬坡绝不会落下风地     ,动力,1,,"['同', '款', '0', '7', '年', '1', '3', '万', '公', '里', '车', '主', '告', '诉', '你', '我', '那', '台', '2', '0', '姥', '姥', '森', '比', '现', '款', '4', '5', '年', '的', '2', '0', '森', '林', '人', '或', 'x', 'v', '无', '论', '加', '速', '爬', '坡', '绝', '不', '会', '落', '下', '风', '地']",8
3866,nA2VwhGNUF5sl0bE,我修过 右边漏 就两边一起搞了 一千块以内可以搞定 不用抬发动机 两个小时就搞好了,动力,0,,"['我', '修', '过', '右', '边', '漏', '就', '两', '边', '一', '起', '搞', '了', '一', '千', '块', '以', '内', '可', '以', '搞', '定', '不', '用', '抬', '发', '动', '机', '两', '个', '小', '时', '就', '搞', '好', '了']",8
3867,WdVL9aZ4ycgUJpjF,12是尾款，尾款车有个特点就是毛病少，该解决的基本上都解决了。但个别有烧机油的。这个车如果不烧机油，估计卖的人不多。二手斯巴鲁不值钱，但值得留着玩。,动力,0,,"['1', '2', '是', '尾', '款', '尾', '款', '车', '有', '个', '特', '点', '就', '是', '毛', '病', '少', '该', '解', '决', '的', '基', '本', '上', '都', '解', '决', '了', '但', '个', '别', '有', '烧', '机', '油', '的', '这', '个', '车', '如', '果', '不', '烧', '机', '油', '估', '计', '卖', '的', '人', '不', '多', '二', '手', '斯', '巴', '鲁', '不', '值', '钱', '但', '值', '得', '留', '着', '玩']",8
3868,qRMev8JD3of4Ukca,老哥，我这边现在有个08款的斯巴鲁森林人xs自动2.0顶配不知道值不值得收，15w公里，8万块钱左右 ，哎……发动机和四驱都挺吸引人的，但就是害怕修和保养啊！斯巴鲁配件到底贵不贵啊现在？尤其这款已经停产了    ,动力,0,,"['老', '哥', '我', '这', '边', '现', '在', '有', '个', '0', '8', '款', '的', '斯', '巴', '鲁', '森', '林', '人', 'x', 's', '自', '动', '2', '0', '顶', '配', '不', '知', '道', '值', '不', '值', '得', '收', '1', '5', 'w', '公', '里', '8', '万', '块', '钱', '左', '右', '哎', '发', '动', '机', '和', '四', '驱', '都', '挺', '吸', '引', '人', '的', '但', '就', '是', '害', '怕', '修', '和', '保', '养', '啊', '斯', '巴', '鲁', '配', '件', '到', '底', '贵', '不', '贵', '啊', '现', '在', '尤', '其', '这', '款', '已', '经', '停', '产', '了']",8
3869,ULXVYwrAQqeTZ78d,恭喜！进口3.5无敌很漂亮 多钱提的？油耗咋样,油耗,0,,"['恭', '喜', '进', '口', '3', '5', '无', '敌', '很', '漂', '亮', '多', '钱', '提', '的', '油', '耗', '咋', '样']",0
3870,w0YsFZQjakyEINPi,车型有点老，感觉好久没有换代了，而且这个凭置发动机修起来费用很高，综合用车成本太高了。,动力,0,,"['车', '型', '有', '点', '老', '感', '觉', '好', '久', '没', '有', '换', '代', '了', '而', '且', '这', '个', '凭', '置', '发', '动', '机', '修', '起', '来', '费', '用', '很', '高', '综', '合', '用', '车', '成', '本', '太', '高', '了']",8
3871,74yeQNzkgrC2q9Rc,途观L相当...不好。不说那个离合，座椅不舒服   ,舒适性,0,,"['途', '观', 'L', '相', '当', '不', '好', '不', '说', '那', '个', '离', '合', '座', '椅', '不', '舒', '服']",6
3872,QceKuF7iEtbZ95Rn,我的也是13款2.5 很久没听见爆震声音了，楼主不妨试试，用厚一点机油看看,舒适性,0,,"['我', '的', '也', '是', '1', '3', '款', '2', '5', '很', '久', '没', '听', '见', '爆', '震', '声', '音', '了', '楼', '主', '不', '妨', '试', '试', '用', '厚', '一', '点', '机', '油', '看', '看']",6
3873,SgoesqWR8IcxTMa9,我4000公里后备箱那开始响的。特别走水泥路。左侧前门想过一次。反正看不出哪里不好，备胎那里就一把螺丝刀和拆螺母的，都分开放了，牌照挺结实的，后备箱也盖的挺结实呀。,空间,0,,"['我', '4', '0', '0', '0', '公', '里', '后', '备', '箱', '那', '开', '始', '响', '的', '特', '别', '走', '水', '泥', '路', '左', '侧', '前', '门', '想', '过', '一', '次', '反', '正', '看', '不', '出', '哪', '里', '不', '好', '备', '胎', '那', '里', '就', '一', '把', '螺', '丝', '刀', '和', '拆', '螺', '母', '的', '都', '分', '开', '放', '了', '牌', '照', '挺', '结', '实', '的', '后', '备', '箱', '也', '盖', '的', '挺', '结', '实', '呀']",3
3874,yHQiJh0Ox3GE8kLr,高速上开好导航，没测速的路段拉拉不就好了。,配置,0,,"['高', '速', '上', '开', '好', '导', '航', '没', '测', '速', '的', '路', '段', '拉', '拉', '不', '就', '好', '了']",4
3875,cFeJ4bO0oUdzaML7,图片二的茉莉珠光绿颜色，很符合原车   ,外观,0,,"['图', '片', '二', '的', '茉', '莉', '珠', '光', '绿', '颜', '色', '很', '符', '合', '原', '车']",2
3876,KPgTsSmeA1uYzC7c,另外，昂科威的油耗高森林人3个左右,油耗,0,,"['另', '外', '昂', '科', '威', '的', '油', '耗', '高', '森', '林', '人', '3', '个', '左', '右']",0
3877,UCrnPKRwbEM83YIW,散之前没拍照？以前我都拍下来，现在都熟能生巧了。春秋天我都不安空调那套，太麻烦。    ,舒适性,0,,"['散', '之', '前', '没', '拍', '照', '以', '前', '我', '都', '拍', '下', '来', '现', '在', '都', '熟', '能', '生', '巧', '了', '春', '秋', '天', '我', '都', '不', '安', '空', '调', '那', '套', '太', '麻', '烦']",6
3878,iY5lc9OqWAoxtdzg,根据楼主的问题，从后期保养，销量，品控等方面，个人还是建议奇骏，不过森林人的全时四驱还是不错的，就是没有优惠啊，如满意请采纳,操控,0,,"['根', '据', '楼', '主', '的', '问', '题', '从', '后', '期', '保', '养', '销', '量', '品', '控', '等', '方', '面', '个', '人', '还', '是', '建', '议', '奇', '骏', '不', '过', '森', '林', '人', '的', '全', '时', '四', '驱', '还', '是', '不', '错', '的', '就', '是', '没', '有', '优', '惠', '啊', '如', '满', '意', '请', '采', '纳']",9
3879,1kqfNmiVxd2wvGeW,欧洲车一般从奥迪从a4到a8底盘铝件了    ,操控,0,,"['欧', '洲', '车', '一', '般', '从', '奥', '迪', '从', 'a', '4', '到', 'a', '8', '底', '盘', '铝', '件', '了']",9
3880,ix7n0NTe9GjrwDpg,说到价格不实惠就不得不说一个老话题了，去看看特供的途观L四驱版本多少钱吧    ,价格,0,,"['说', '到', '价', '格', '不', '实', '惠', '就', '不', '得', '不', '说', '一', '个', '老', '话', '题', '了', '去', '看', '看', '特', '供', '的', '途', '观', 'L', '四', '驱', '版', '本', '多', '少', '钱', '吧']",5
3881,5kdcfL8w3o9zPpOu,不用想着去修了，我的18款也7000公里了，后备箱，中控台，前后门，座椅都有响声了，每天都安慰自己，这是正品这是正品……,内饰,-1,,"['不', '用', '想', '着', '去', '修', '了', '我', '的', '1', '8', '款', '也', '7', '0', '0', '0', '公', '里', '了', '后', '备', '箱', '中', '控', '台', '前', '后', '门', '座', '椅', '都', '有', '响', '声', '了', '每', '天', '都', '安', '慰', '自', '己', '这', '是', '正', '品', '这', '是', '正', '品']",1
3882,uoG6W7FjUN0g54PY,油耗8.6是怎样做到的，我的已经12,油耗,0,,"['油', '耗', '8', '6', '是', '怎', '样', '做', '到', '的', '我', '的', '已', '经', '1', '2']",0
3883,6n7mVdyGieovtlgk,放图没成功，自己看导航说明出,配置,0,,"['放', '图', '没', '成', '功', '自', '己', '看', '导', '航', '说', '明', '出']",4
3884,yBM3h8UfcDLmeHYO,老铁，我也在考虑这车！您这车油耗怎么样,油耗,0,,"['老', '铁', '我', '也', '在', '考', '虑', '这', '车', '您', '这', '车', '油', '耗', '怎', '么', '样']",0
3885,8RofFckUr96ny5wC,之前网友发过导航升级凯立德的帖子，自己搜一下。,配置,0,,"['之', '前', '网', '友', '发', '过', '导', '航', '升', '级', '凯', '立', '德', '的', '帖', '子', '自', '己', '搜', '一', '下']",4
3886,PV6EcRtfnoSOpz0q,方向盘后面的换挡拨片。。经常用，结果也是掉漆严重   ,操控,-1,,"['方', '向', '盘', '后', '面', '的', '换', '挡', '拨', '片', '经', '常', '用', '结', '果', '也', '是', '掉', '漆', '严', '重']",9
3887,QxBV0rnC5ojufg3w,我是18款2.5es豪华森 我是不是买了个假森 为什么我的小森没有那么大噪音 最快开过120但是也没有太大噪音呢？还是说18款有改善？    ,舒适性,0,,"['我', '是', '1', '8', '款', '2', '5', 'e', 's', '豪', '华', '森', '我', '是', '不', '是', '买', '了', '个', '假', '森', '为', '什', '么', '我', '的', '小', '森', '没', '有', '那', '么', '大', '噪', '音', '最', '快', '开', '过', '1', '2', '0', '但', '是', '也', '没', '有', '太', '大', '噪', '音', '呢', '还', '是', '说', '1', '8', '款', '有', '改', '善']",6
3888,F1AyRxIoi3k5WJOf,中间不是瞬间油耗，是本次旅程的油耗。odo是总里程油耗,油耗,0,,"['中', '间', '不', '是', '瞬', '间', '油', '耗', '是', '本', '次', '旅', '程', '的', '油', '耗', 'o', 'd', 'o', '是', '总', '里', '程', '油', '耗']",0
3889,n5fQguhjDsN42kyp,展车味道比较小，能优惠也不错,舒适性,0,,"['展', '车', '味', '道', '比', '较', '小', '能', '优', '惠', '也', '不', '错']",6
3890,PIqUkN2vjTBiGFZp,我测过，实际油耗比标显多0.3升    ,油耗,0,,"['我', '测', '过', '实', '际', '油', '耗', '比', '标', '显', '多', '0', '3', '升']",0
3891,n3mrS9PCD7e4U5La,表现会略低，真实油耗会略高。长时间市内驾驶和磨合期内油耗也会高。,油耗,-1,,"['表', '现', '会', '略', '低', '真', '实', '油', '耗', '会', '略', '高', '长', '时', '间', '市', '内', '驾', '驶', '和', '磨', '合', '期', '内', '油', '耗', '也', '会', '高']",0
3892,NnoMwGRJP7lCHImf,尤其热车转弯的时候声音大,舒适性,-1,,"['尤', '其', '热', '车', '转', '弯', '的', '时', '候', '声', '音', '大']",6
3893,zYq3MlUi7NKApGVk,刚改过，喇叭、隔音2000，dsp 功放1000，还可以。研究一下，森林人的喇叭6.5寸4欧姆的，建议可以淘宝看一下价格什么的，再去音响改装店看看。,价格,0,,"['刚', '改', '过', '喇', '叭', '隔', '音', '2', '0', '0', '0', 'd', 's', 'p', '功', '放', '1', '0', '0', '0', '还', '可', '以', '研', '究', '一', '下', '森', '林', '人', '的', '喇', '叭', '6', '5', '寸', '4', '欧', '姆', '的', '建', '议', '可', '以', '淘', '宝', '看', '一', '下', '价', '格', '什', '么', '的', '再', '去', '音', '响', '改', '装', '店', '看', '看']",5
3894,Cm2gRxtUQa0bpwDX,开过486森林人的都会中毒的，操控好就是很好开，女士也很喜欢！,操控,0,,"['开', '过', '4', '8', '6', '森', '林', '人', '的', '都', '会', '中', '毒', '的', '操', '控', '好', '就', '是', '很', '好', '开', '女', '士', '也', '很', '喜', '欢']",9
3895,8JQZbq0AEFWe5Kzu,我之前8.5万买了台准10年的10款2.0森林人表上显示9万公里，买过来后开了一个月，发动机漏油严重，正时及气门盖漏油，维修费用接近5000元，唉，衷心奉劝别买,动力,0,,"['我', '之', '前', '8', '5', '万', '买', '了', '台', '准', '1', '0', '年', '的', '1', '0', '款', '2', '0', '森', '林', '人', '表', '上', '显', '示', '9', '万', '公', '里', '买', '过', '来', '后', '开', '了', '一', '个', '月', '发', '动', '机', '漏', '油', '严', '重', '正', '时', '及', '气', '门', '盖', '漏', '油', '维', '修', '费', '用', '接', '近', '5', '0', '0', '0', '元', '唉', '衷', '心', '奉', '劝', '别', '买']",8
3896,LGUVDEgha1ZHSbKm,第一次买二手车，之前都是买新车，师傅说车没有发生过事故，没有泡水，就是车本身问题，发动机漏油    ,动力,0,,"['第', '一', '次', '买', '二', '手', '车', '之', '前', '都', '是', '买', '新', '车', '师', '傅', '说', '车', '没', '有', '发', '生', '过', '事', '故', '没', '有', '泡', '水', '就', '是', '车', '本', '身', '问', '题', '发', '动', '机', '漏', '油']",8
3897,QUTc6uYxLoIpn5Gj,可以蓝牙听手机里的歌。歌还是在手机里。声音从车载音响系统中传出。不存在“导入”这个步骤。   ,舒适性,0,,"['可', '以', '蓝', '牙', '听', '手', '机', '里', '的', '歌', '歌', '还', '是', '在', '手', '机', '里', '声', '音', '从', '车', '载', '音', '响', '系', '统', '中', '传', '出', '不', '存', '在', '“', '导', '入', '”', '这', '个', '步', '骤']",6
3898,fvE1pRcuOkZH4JSn,这个油耗正常，我每天上班跑上一小段还堵车呢    ,油耗,0,,"['这', '个', '油', '耗', '正', '常', '我', '每', '天', '上', '班', '跑', '上', '一', '小', '段', '还', '堵', '车', '呢']",0
3899,F15I3lWT0QSomyHB,我18款2.0的，平时跑跑最多9个油。上星期去高速拉了180码，巅峰油耗才16个油。除非你们市区跑，一直停停走走    ,油耗,0,,"['我', '1', '8', '款', '2', '0', '的', '平', '时', '跑', '跑', '最', '多', '9', '个', '油', '上', '星', '期', '去', '高', '速', '拉', '了', '1', '8', '0', '码', '巅', '峰', '油', '耗', '才', '1', '6', '个', '油', '除', '非', '你', '们', '市', '区', '跑', '一', '直', '停', '停', '走', '走']",0
3900,sy64qIRo1bd0mBvT,干嘛改一键启动……用的都是国产的。当初4S极力推荐我改无钥匙进入启动，一听价钱一套才3700块，很心动。一问是国产的。我直接说没钱，销售就不吭声了。    ,价格,0,,"['干', '嘛', '改', '一', '键', '启', '动', '用', '的', '都', '是', '国', '产', '的', '当', '初', '4', 'S', '极', '力', '推', '荐', '我', '改', '无', '钥', '匙', '进', '入', '启', '动', '一', '听', '价', '钱', '一', '套', '才', '3', '7', '0', '0', '块', '很', '心', '动', '一', '问', '是', '国', '产', '的', '我', '直', '接', '说', '没', '钱', '销', '售', '就', '不', '吭', '声', '了']",5
3901,q0eIdFYjEnw9Wxp5,我2.0T都用美孚EP，便宜，噪音大点，目前6500公里没发现问题,舒适性,0,,"['我', '2', '0', 'T', '都', '用', '美', '孚', 'E', 'P', '便', '宜', '噪', '音', '大', '点', '目', '前', '6', '5', '0', '0', '公', '里', '没', '发', '现', '问', '题']",6
3902,w3IQCY5JVpGnDuda,车速产生的离心力干不过抓地力无所谓的，赛车过弯必须这样开   ,操控,0,,"['车', '速', '产', '生', '的', '离', '心', '力', '干', '不', '过', '抓', '地', '力', '无', '所', '谓', '的', '赛', '车', '过', '弯', '必', '须', '这', '样', '开']",9
3903,nyhTVcCNFq9dgltZ,不用想了，肯定加装的车嘛，定的价格高了，再优惠。关键是不是18款嫩，更关键   ,价格,0,,"['不', '用', '想', '了', '肯', '定', '加', '装', '的', '车', '嘛', '定', '的', '价', '格', '高', '了', '再', '优', '惠', '关', '键', '是', '不', '是', '1', '8', '款', '嫩', '更', '关', '键']",5
3904,BWAh34XbOzJFN6yE,需要的，因为换了中缸之后发动机号码会变更，机动车登记证上也要做变更,动力,0,,"['需', '要', '的', '因', '为', '换', '了', '中', '缸', '之', '后', '发', '动', '机', '号', '码', '会', '变', '更', '机', '动', '车', '登', '记', '证', '上', '也', '要', '做', '变', '更']",8
3905,VTo8iQPWMheDXuJ1,我认为是后离合器换挡，前轮获得更多或者更少动力所以冲一下，仔细观察，顿挫的时候发动机转速也会有变化,动力,0,,"['我', '认', '为', '是', '后', '离', '合', '器', '换', '挡', '前', '轮', '获', '得', '更', '多', '或', '者', '更', '少', '动', '力', '所', '以', '冲', '一', '下', '仔', '细', '观', '察', '顿', '挫', '的', '时', '候', '发', '动', '机', '转', '速', '也', '会', '有', '变', '化']",8
3906,f1NIHkETRvMtrOjy,装模块后油耗怎么样？比以前高些吗？,油耗,0,,"['装', '模', '块', '后', '油', '耗', '怎', '么', '样', '比', '以', '前', '高', '些', '吗']",0
3907,y5VeWDqAtRG0HPvg,换的后减震器怎样？是不是翻新件耐不耐用？舒适性怎么样？,舒适性,0,,"['换', '的', '后', '减', '震', '器', '怎', '样', '是', '不', '是', '翻', '新', '件', '耐', '不', '耐', '用', '舒', '适', '性', '怎', '么', '样']",6
3908,kzpLNrjlKiT2hduv,除了白色的漆不是金属油漆，其它的颜色的都是金属的漆面的。,外观,0,,"['除', '了', '白', '色', '的', '漆', '不', '是', '金', '属', '油', '漆', '其', '它', '的', '颜', '色', '的', '都', '是', '金', '属', '的', '漆', '面', '的']",2
3909,8mSswfoQc7DqMb95,因为斯巴鲁发动机陈旧了很多有漏油现象，也算是通病，成本高，其实车是好车    ,动力,0,,"['因', '为', '斯', '巴', '鲁', '发', '动', '机', '陈', '旧', '了', '很', '多', '有', '漏', '油', '现', '象', '也', '算', '是', '通', '病', '成', '本', '高', '其', '实', '车', '是', '好', '车']",8
3910,MN57YCiJqbFI3zhV,猪大肠那里想开了其实没什么，主要荣放地盘悬挂等主要地方用料对的起售价，奇峻比荣放来说这些地方差火候，你要是考虑2.5的，奇峻动力总成跟荣放差很多很多的，朋友。    ,价格,0,,"['猪', '大', '肠', '那', '里', '想', '开', '了', '其', '实', '没', '什', '么', '主', '要', '荣', '放', '地', '盘', '悬', '挂', '等', '主', '要', '地', '方', '用', '料', '对', '的', '起', '售', '价', '奇', '峻', '比', '荣', '放', '来', '说', '这', '些', '地', '方', '差', '火', '候', '你', '要', '是', '考', '虑', '2', '5', '的', '奇', '峻', '动', '力', '总', '成', '跟', '荣', '放', '差', '很', '多', '很', '多', '的', '朋', '友']",5
3911,piD8mJP7VYe2UzG6,是的。看看世界顶级的场地赛F1和大名鼎鼎的纽博格林北环，就算是大马力的赛车.性能车.超跑在争分夺秒的计时赛里是没有哪个车手会轻易用漂移的，如果有的话那他多半是失控了     ,操控,0,,"['是', '的', '看', '看', '世', '界', '顶', '级', '的', '场', '地', '赛', 'F', '1', '和', '大', '名', '鼎', '鼎', '的', '纽', '博', '格', '林', '北', '环', '就', '算', '是', '大', '马', '力', '的', '赛', '车', '性', '能', '车', '超', '跑', '在', '争', '分', '夺', '秒', '的', '计', '时', '赛', '里', '是', '没', '有', '哪', '个', '车', '手', '会', '轻', '易', '用', '漂', '移', '的', '如', '果', '有', '的', '话', '那', '他', '多', '半', '是', '失', '控', '了']",9
3912,IqMWnx8YdUmOpFcA,只加一个dsp功放的话会有所提升，达不到健伍917同样的音质。 导航机的能力有限。,配置,0,,"['只', '加', '一', '个', 'd', 's', 'p', '功', '放', '的', '话', '会', '有', '所', '提', '升', '达', '不', '到', '健', '伍', '9', '1', '7', '同', '样', '的', '音', '质', '导', '航', '机', '的', '能', '力', '有', '限']",4
3913,fvPrH8TjV2qNUp7h,换好点的轮胎，，舒适静音的,舒适性,0,,"['换', '好', '点', '的', '轮', '胎', '舒', '适', '静', '音', '的']",6
